fileName,fileDurationInSec,fileSamplerate,audioChannels,bytesPerSample,compression,numberOfFrames,numberOfSpeechFramesWebRTC,percentageOfSpeechFramesWebRTC,speechDurationInSecWebRTC,speechPercentageP56,speechDurationP56,LoudnessITU-R1770-4,ActiveSpeechLevelP56,BandwiseBandwidthEstimation,ShortAmplitudeReversalCounts,deviceAndMicrophone
B03_588d_Gf_R09_S03_tr.wav,14.753,48000,1,2,not compressed,491,418,0.851,12.54,0.92,13.571,-23.389,-23.266,FB,0,"Laptop, built-in mic"
B04_f539_Gf_R10_S04_tr.wav,14.533,48000,1,2,not compressed,484,411,0.849,12.33,0.892,12.965,-24.286,-23.806,SWB,0,"Smartphone, built-in mic"
B00_eaa3_Gm_R09_S03_SARrestored_tr.wav,18.044,48000,1,4,not compressed,601,585,0.973,17.55,0.964,17.39,-14.045,-14.439,WB,0,"Smartphone, built-in mic"
B00_74e2_Gm_R06_S04_tr.wav,13.69,48000,2,2,not compressed,456,397,0.871,11.91,0.863,11.816,-22.741,-25.504,WB,0,"Smartphone, built-in mic"
B04_b683_Gf_R03_S01_tr.wav,15.668,48000,1,2,not compressed,522,402,0.77,12.06,0.772,12.093,-24.672,-24.2,SWB,0,"Smartphone, built-in mic"
B03_eea6_Gm_R06_S03_tr.wav,13.167,48000,1,2,not compressed,438,366,0.836,10.98,0.838,11.039,-22.395,-21.886,FB,0,Laptop with a headset or external mic
B03_7213_Gf_R11_S05_tr.wav,9.741,48000,1,2,not compressed,324,253,0.781,7.59,0.775,7.548,-24.359,-24.109,FB,0,Smartphone with a headset or external mic
B03_3c1e_Gm_R01_S02_tr.wav,15.614,48000,1,2,not compressed,520,455,0.875,13.65,0.868,13.548,-26.197,-25.904,FB,0,Laptop with a headset or external mic
B03_359b_Gf_R04_S03_tr.wav,14.449,48000,1,2,not compressed,481,400,0.832,12.0,0.849,12.268,-23.587,-23.113,SWB,0,Laptop with a headset or external mic
B03_890b_Gf_R05_S01_tr.wav,15.192,48000,1,2,not compressed,506,415,0.82,12.45,0.859,13.049,-24.157,-24.17,FB,0,"Laptop, built-in mic"
B03_00b4_Gm_R07_S01_tr.wav,13.74,48000,2,2,not compressed,457,362,0.792,10.86,0.885,12.161,-24.396,-28.394,WB,0,"Smartphone, built-in mic"
B00_349f_Gm_R03_S01_SARrestored_tr.wav,13.167,48000,1,4,not compressed,438,391,0.893,11.73,0.894,11.773,-18.354,-18.33,WB,0,"Smartphone, built-in mic"
B04_7812_Gm_R10_S04_tr.wav,17.643,48000,1,2,not compressed,588,463,0.787,13.89,0.807,14.233,-20.016,-20.32,SWB,0,"Smartphone, built-in mic"
B03_8f0d_Gm_R04_S03_tr.wav,15.837,48000,1,2,not compressed,527,410,0.778,12.3,0.832,13.173,-26.53,-25.948,FB,0,"Laptop, built-in mic"
B03_42f5_Gf_R03_S01_tr.wav,14.213,48000,1,2,not compressed,473,422,0.892,12.66,0.889,12.632,-21.398,-21.566,FB,0,"Laptop, built-in mic"
B03_3977_Gm_R11_S05_tr.wav,8.965,48000,1,2,not compressed,298,216,0.725,6.48,0.755,6.773,-24.218,-23.984,FB,0,"Laptop, built-in mic"
B03_36b5_Gm_R03_S05_tr.wav,7.126,48000,1,2,not compressed,237,207,0.873,6.21,0.854,6.087,-21.373,-20.91,FB,0,Laptop with a headset or external mic
B03_58e3_Gm_R04_S05_tr.wav,9.049,48000,1,2,not compressed,301,227,0.754,6.81,0.785,7.102,-21.455,-20.841,FB,0,"Laptop, built-in mic"
B03_1e36_Gf_R04_S03_tr.wav,17.673,48000,1,2,not compressed,589,491,0.834,14.73,0.857,15.144,-24.274,-23.954,FB,0,"Laptop, built-in mic"
B04_7787_Gm_R08_S02_tr.wav,13.809,48000,1,2,not compressed,460,350,0.761,10.5,0.831,11.469,-23.49,-23.865,SWB,0,"Smartphone, built-in mic"
B03_5f1e_Gf_R03_S05_tr.wav,9.674,48000,1,2,not compressed,322,253,0.786,7.59,0.826,7.991,-23.378,-23.805,FB,0,"Laptop, built-in mic"
B03_5b07_Gf_R07_S02_tr.wav,15.377,48000,1,2,not compressed,512,387,0.756,11.61,0.81,12.459,-23.375,-23.296,FB,0,Smartphone with a headset or external mic
B03_452a_Gm_R07_S03_tr.wav,19.302,48000,1,2,not compressed,643,494,0.768,14.82,0.784,15.124,-24.758,-23.981,FB,0,"Laptop, built-in mic"
B03_7fed_Gm_R02_S03_tr.wav,18.078,48000,1,2,not compressed,602,517,0.859,15.51,0.871,15.748,-25.381,-24.798,WB,0,Laptop with a headset or external mic
B03_6efd_Gf_R10_S04_tr.wav,14.416,48000,1,2,not compressed,480,368,0.767,11.04,0.797,11.496,-24.898,-24.793,FB,0,"Laptop, built-in mic"
B03_e310_Gf_R04_S03_tr.wav,12.846,48000,1,2,not compressed,428,340,0.794,10.2,0.887,11.389,-23.901,-23.605,SWB,0,"Smartphone, built-in mic"
B03_30e2_Gf_R05_S01_tr.wav,17.554,48000,2,2,not compressed,585,498,0.851,14.94,0.872,15.298,-20.296,-24.657,WB,0,Laptop with a headset or external mic
B03_9f7f_Gf_R11_S05_tr.wav,8.78,48000,1,2,not compressed,292,232,0.795,6.96,0.704,6.186,-19.146,-18.997,SWB,0,"Smartphone, built-in mic"
B03_d3c8_Gf_R04_S04_tr.wav,13.622,48000,1,2,not compressed,454,411,0.905,12.33,0.899,12.245,-24.351,-24.472,FB,0,Laptop with a headset or external mic
B03_6928_Gm_R06_S05_tr.wav,9.05,48000,1,2,not compressed,301,219,0.728,6.57,0.764,6.914,-24.749,-24.038,FB,0,"Laptop, built-in mic"
B04_36a5_Gf_R03_S01_tr.wav,12.691,48000,1,2,not compressed,423,378,0.894,11.34,0.919,11.658,-24.757,-24.279,SWB,0,"Smartphone, built-in mic"
B03_3b16_Gf_R06_S03_tr.wav,13.775,48000,2,2,not compressed,459,343,0.747,10.29,0.858,11.826,-29.778,-32.478,WB,0,"Laptop, built-in mic"
B03_e05d_Gf_R04_S05_tr.wav,12.306,48000,1,2,not compressed,410,311,0.759,9.33,0.822,10.114,-24.761,-24.105,NB,0,"Laptop, built-in mic"
B03_61dd_Gf_R07_S01_tr.wav,15.715,48000,1,2,not compressed,523,443,0.847,13.29,0.871,13.688,-24.461,-23.843,FB,0,"Laptop, built-in mic"
B03_3527_Gm_R10_S04_tr.wav,12.779,48000,2,2,not compressed,425,338,0.795,10.14,0.902,11.522,-31.062,-35.556,WB,0,"Smartphone, built-in mic"
B04_cc51_Gm_R10_S04_tr.wav,17.757,48000,1,2,not compressed,591,480,0.812,14.4,0.835,14.833,-16.557,-15.882,SWB,0,"Smartphone, built-in mic"
B03_182b_Gf_R03_S04_tr.wav,14.415,48000,1,2,not compressed,480,377,0.785,11.31,0.837,12.062,-23.674,-24.592,FB,0,Laptop with a headset or external mic
B03_f951_Gf_R04_S01_tr.wav,21.115,48000,1,2,not compressed,703,500,0.711,15.0,0.77,16.267,-21.714,-22.209,WB,0,Laptop with a headset or external mic
B00_ceec_Gm_R01_S04_tr.wav,15.816,48000,2,2,not compressed,527,400,0.759,12.0,0.801,12.669,-21.271,-23.603,SWB,0,"Smartphone, built-in mic"
B04_5aac_Gf_R10_S04_tr.wav,15.647,48000,1,2,not compressed,521,457,0.877,13.71,0.887,13.875,-22.081,-21.867,SWB,0,"Smartphone, built-in mic"
B04_cddc_Gf_R03_S03_tr.wav,12.424,48000,1,2,not compressed,414,347,0.838,10.41,0.871,10.825,-22.963,-22.351,WB,0,Smartphone with a headset or external mic
B03_db6c_Gm_R01_S04_tr.wav,12.829,48000,1,2,not compressed,427,381,0.892,11.43,0.887,11.379,-22.523,-21.917,FB,0,Laptop with a headset or external mic
B04_9c4d_Gf_R05_S01_tr.wav,15.512,48000,1,2,not compressed,517,430,0.832,12.9,0.89,13.812,-21.654,-20.987,SWB,0,"Laptop, built-in mic"
B04_db47_Gf_R05_S01_tr.wav,12.154,48000,1,2,not compressed,405,360,0.889,10.8,0.925,11.24,-21.479,-21.64,SWB,0,"Smartphone, built-in mic"
B03_487a_Gm_R11_S05_tr.wav,11.462,48000,1,2,not compressed,382,341,0.893,10.23,0.817,9.362,-16.62,-16.774,FB,0,"Laptop, built-in mic"
B03_3140_Gf_R01_S02_tr.wav,14.854,48000,1,2,not compressed,495,420,0.848,12.6,0.877,13.026,-24.254,-23.85,FB,0,"Laptop, built-in mic"
B04_1833_Gf_R03_S04_tr.wav,15.648,48000,1,2,not compressed,521,381,0.731,11.43,0.774,12.115,-22.424,-22.095,SWB,0,"Smartphone, built-in mic"
B00_dca2_Gf_R07_S02_tr.wav,14.263,48000,2,2,not compressed,475,312,0.657,9.36,0.767,10.938,-30.261,-32.791,WB,0,"Smartphone, built-in mic"
B03_d69f_Gf_R05_S01_tr.wav,14.297,48000,1,2,not compressed,476,379,0.796,11.37,0.852,12.182,-24.522,-24.513,FB,0,"Laptop, built-in mic"
B00_393e_Gm_R07_S01_tr.wav,15.023,48000,2,2,not compressed,500,396,0.792,11.88,0.876,13.164,-22.643,-24.907,WB,0,"Smartphone, built-in mic"
B03_3e66_Gf_R10_S04_tr.wav,15.056,48000,1,2,not compressed,501,457,0.912,13.71,0.941,14.163,-24.203,-24.737,FB,0,"Laptop, built-in mic"
B04_5aba_Gf_R05_S01_tr.wav,15.766,48000,1,2,not compressed,525,446,0.85,13.38,0.893,14.074,-23.522,-23.094,SWB,0,"Smartphone, built-in mic"
B03_ad20_Gm_R11_S05_tr.wav,7.919,48000,1,2,not compressed,263,211,0.802,6.33,0.821,6.505,-20.97,-20.771,FB,0,Laptop with a headset or external mic
B03_42a3_Gm_R07_S03_tr.wav,12.88,48000,1,2,not compressed,429,366,0.853,10.98,0.882,11.36,-22.071,-24.609,FB,0,"Laptop, built-in mic"
B03_c5ba_Gm_R07_S01_tr.wav,13.808,48000,1,2,not compressed,460,395,0.859,11.85,0.901,12.44,-23.106,-23.134,FB,0,"Laptop, built-in mic"
B03_3395_Gm_R10_S04_tr.wav,22.735,48000,1,2,not compressed,757,536,0.708,16.08,0.74,16.817,-22.871,-22.245,SWB,0,Laptop with a headset or external mic
B03_cc81_Gm_R01_S04_tr.wav,15.985,48000,1,2,not compressed,532,427,0.803,12.81,0.832,13.292,-26.231,-25.626,FB,0,"Laptop, built-in mic"
B03_dc50_Gf_R04_S01_tr.wav,16.221,48000,1,2,not compressed,540,475,0.88,14.25,0.899,14.58,-21.81,-22.322,FB,0,"Laptop, built-in mic"
B03_1ef6_Gf_R11_S05_tr.wav,9.016,48000,1,2,not compressed,300,234,0.78,7.02,0.826,7.452,-22.127,-22.902,FB,0,"Laptop, built-in mic"
B00_2ebd_Gf_R08_S02_tr.wav,13.707,48000,2,2,not compressed,456,380,0.833,11.4,0.868,11.901,-23.705,-26.201,WB,0,"Smartphone, built-in mic"
B03_c1af_Gf_R07_S01_tr.wav,22.228,48000,1,2,not compressed,740,571,0.772,17.13,0.882,19.598,-23.949,-23.253,NB,0,"Laptop, built-in mic"
B03_db6e_Gm_R02_S05_tr.wav,10.652,48000,1,2,not compressed,355,252,0.71,7.56,0.721,7.679,-22.477,-22.104,FB,0,"Laptop, built-in mic"
B04_5d10_Gf_R10_S04_tr.wav,16.981,48000,1,2,not compressed,566,466,0.823,13.98,0.854,14.494,-14.473,-14.001,FB,0,"Smartphone, built-in mic"
B03_8ece_Gf_R04_S04_tr.wav,17.352,48000,1,2,not compressed,578,492,0.851,14.76,0.9,15.613,-23.202,-24.76,FB,0,Laptop with a headset or external mic
B03_df97_Gm_R10_S04_tr.wav,12.478,48000,1,2,not compressed,415,349,0.841,10.47,0.858,10.707,-22.337,-21.815,SWB,0,"Laptop, built-in mic"
B04_3b13_Gf_R02_S02_tr.wav,18.01,48000,1,2,not compressed,600,493,0.822,14.79,0.881,15.86,-29.551,-28.944,WB,0,"Smartphone, built-in mic"
B04_245a_Gf_R11_S05_tr.wav,12.728,48000,1,2,not compressed,424,325,0.767,9.75,0.824,10.492,-24.414,-23.904,FB,0,"Laptop, built-in mic"
B00_7461_Gf_R09_S03_tr.wav,15.077,48000,2,2,not compressed,502,364,0.725,10.92,0.923,13.916,-26.177,-29.5,WB,0,"Smartphone, built-in mic"
B03_ff85_Gm_R02_S01_tr.wav,18.153,48000,1,2,not compressed,605,522,0.863,15.66,0.762,13.84,-16.612,-16.004,WB,0,"Smartphone, built-in mic"
B03_a9b3_Gm_R05_S01_tr.wav,15.58,48000,1,2,not compressed,519,457,0.881,13.71,0.91,14.172,-21.934,-21.646,FB,0,"Laptop, built-in mic"
B03_018e_Gf_R06_S01_tr.wav,14.669,48000,1,2,not compressed,488,442,0.906,13.26,0.924,13.549,-23.919,-23.587,FB,0,"Laptop, built-in mic"
B04_37ba_Gm_R11_S05_tr.wav,7.547,48000,1,2,not compressed,251,217,0.865,6.51,0.872,6.581,-24.847,-24.414,SWB,0,"Smartphone, built-in mic"
B03_13bb_Gm_R03_S05_tr.wav,12.407,48000,1,2,not compressed,413,290,0.702,8.7,0.736,9.129,-24.465,-23.373,SWB,0,"Laptop, built-in mic"
B00_ab19_Gm_R06_S05_tr.wav,8.104,48000,2,2,not compressed,270,228,0.844,6.84,0.86,6.966,-17.09,-19.556,SWB,0,"Smartphone, built-in mic"
B03_91bc_Gf_R10_S04_tr.wav,14.197,48000,1,2,not compressed,473,357,0.755,10.71,0.851,12.087,-27.47,-27.143,SWB,0,"Smartphone, built-in mic"
B03_57c2_Gf_R09_S03_tr.wav,14.314,48000,1,2,not compressed,477,422,0.885,12.66,0.931,13.331,-23.298,-25.028,FB,0,Smartphone with a headset or external mic
B03_8adf_Gm_R01_S05_tr.wav,11.294,48000,1,2,not compressed,376,281,0.747,8.43,0.752,8.491,-24.851,-23.826,FB,0,"Laptop, built-in mic"
B03_8e86_Gm_R10_S04_tr.wav,13.994,48000,1,2,not compressed,466,378,0.811,11.34,0.875,12.248,-22.817,-22.809,SWB,0,"Laptop, built-in mic"
B04_a297_Gm_R08_S02_tr.wav,19.365,48000,1,2,not compressed,645,517,0.802,15.51,0.864,16.739,-25.631,-25.029,FB,0,"Laptop, built-in mic"
B03_6891_Gm_R01_S02_tr.wav,17.621,48000,2,2,not compressed,587,490,0.835,14.7,0.85,14.983,-22.562,-24.887,FB,0,"Laptop, built-in mic"
B03_eccf_Gm_R04_S05_tr.wav,8.881,48000,2,2,not compressed,296,171,0.578,5.13,0.904,8.025,-35.542,-41.719,FB,0,Laptop with a headset or external mic
B04_c290_Gm_R11_S05_tr.wav,9.606,48000,1,2,not compressed,320,251,0.784,7.53,0.814,7.821,-18.648,-17.86,SWB,0,"Smartphone, built-in mic"
B04_fdca_Gf_R05_S01_tr.wav,16.222,48000,1,2,not compressed,540,451,0.835,13.53,0.856,13.889,-23.921,-24.095,SWB,0,"Smartphone, built-in mic"
B00_9ccc_Gf_R11_S05_tr.wav,9.218,48000,2,2,not compressed,307,234,0.762,7.02,0.741,6.832,-17.621,-20.478,SWB,0,"Smartphone, built-in mic"
B04_b206_Gf_R09_S03_tr.wav,16.356,48000,1,2,not compressed,545,420,0.771,12.6,0.826,13.509,-26.65,-26.36,SWB,0,"Smartphone, built-in mic"
B04_401c_Gm_R05_S01_tr.wav,14.963,48000,1,2,not compressed,498,358,0.719,10.74,0.794,11.883,-25.372,-24.721,FB,0,Laptop with a headset or external mic
B03_d3e0_Gm_R09_S03_tr.wav,13.842,48000,2,2,not compressed,461,364,0.79,10.92,0.815,11.281,-20.019,-22.869,WB,0,Laptop with a headset or external mic
B04_33c6_Gf_R10_S04_tr.wav,14.96,48000,1,2,not compressed,498,423,0.849,12.69,0.838,12.53,-19.37,-18.666,WB,0,"Smartphone, built-in mic"
B04_532e_Gm_R05_S01_tr.wav,14.939,48000,1,2,not compressed,497,408,0.821,12.24,0.84,12.541,-26.863,-26.028,WB,0,"Smartphone, built-in mic"
B04_62ee_Gf_R08_S02_tr.wav,16.44,48000,1,2,not compressed,547,449,0.821,13.47,0.888,14.606,-29.417,-28.891,WB,0,"Smartphone, built-in mic"
B03_742f_Gm_R03_S03_tr.wav,18.027,48000,1,2,not compressed,600,531,0.885,15.93,0.879,15.84,-26.496,-25.793,FB,0,Laptop with a headset or external mic
B03_21d1_Gm_R01_S03_tr.wav,11.226,44100,1,2,not compressed,374,297,0.794,8.91,0.862,9.677,-28.74,-28.124,SWB,0,"Laptop, built-in mic"
B03_233f_Gm_R01_S02_tr.wav,11.919,48000,1,2,not compressed,397,323,0.814,9.69,0.844,10.054,-23.207,-22.715,FB,0,"Laptop, built-in mic"
B03_e1da_Gm_R06_S03_tr.wav,15.293,48000,2,2,not compressed,509,402,0.79,12.06,0.798,12.204,-21.181,-23.87,WB,0,"Laptop, built-in mic"
B04_482b_Gf_R05_S01_tr.wav,16.44,48000,1,2,not compressed,547,447,0.817,13.41,0.841,13.824,-25.473,-25.024,SWB,0,Laptop with a headset or external mic
B03_e07c_Gf_R10_S04_tr.wav,14.348,48000,1,2,not compressed,478,420,0.879,12.6,0.851,12.21,-22.043,-22.027,WB,0,Laptop with a headset or external mic
B04_6d08_Gf_R09_S03_tr.wav,21.824,48000,1,2,not compressed,727,625,0.86,18.75,0.857,18.706,-23.153,-22.551,SWB,0,"Smartphone, built-in mic"
B04_e53d_Gf_R08_S02_tr.wav,12.256,48000,1,2,not compressed,408,363,0.89,10.89,0.919,11.266,-20.776,-19.949,WB,0,"Smartphone, built-in mic"
B03_5a8f_Gf_R03_S02_tr.wav,14.398,48000,1,2,not compressed,479,412,0.86,12.36,0.869,12.518,-21.553,-22.616,FB,0,"Laptop, built-in mic"
B03_1803_Gm_R10_S04_tr.wav,13.15,48000,1,2,not compressed,438,358,0.817,10.74,0.869,11.428,-24.765,-25.862,FB,0,"Laptop, built-in mic"
B04_1890_Gf_R03_S03_tr.wav,16.559,48000,1,2,not compressed,551,489,0.887,14.67,0.89,14.733,-17.372,-17.332,SWB,0,"Smartphone, built-in mic"
B03_2e9a_Gf_R11_S05_tr.wav,11.125,48000,1,2,not compressed,370,259,0.7,7.77,0.722,8.036,-21.76,-21.441,FB,0,"Laptop, built-in mic"
B03_3afe_Gf_R07_S01_tr.wav,15.749,48000,1,2,not compressed,524,479,0.914,14.37,0.892,14.045,-23.565,-24.365,FB,0,"Laptop, built-in mic"
B00_16ff_Gm_R04_S02_tr.wav,14.587,48000,2,2,not compressed,486,361,0.743,10.83,0.791,11.536,-22.098,-24.391,NB,0,"Smartphone, built-in mic"
B00_45cd_Gf_R04_S04_tr.wav,17.183,48000,2,2,not compressed,572,456,0.797,13.68,0.893,15.338,-23.737,-26.849,SWB,0,"Smartphone, built-in mic"
B03_3917_Gf_R11_S05_tr.wav,10.936,48000,1,2,not compressed,364,254,0.698,7.62,0.775,8.477,-24.119,-23.417,NB,0,"Laptop, built-in mic"
B03_81c4_Gf_R10_S04_tr.wav,14.179,48000,1,2,not compressed,472,410,0.869,12.3,0.941,13.338,-22.498,-23.933,FB,0,"Smartphone, built-in mic"
B03_e87e_Gf_R04_S04_tr.wav,23.379,48000,1,2,not compressed,779,550,0.706,16.5,0.798,18.666,-23.924,-23.267,NB,0,"Laptop, built-in mic"
B03_1ae7_Gm_R04_S02_tr.wav,12.441,48000,1,2,not compressed,414,355,0.857,10.65,0.842,10.479,-17.675,-17.418,WB,0,"Smartphone, built-in mic"
B03_edd1_Gf_R01_S03_tr.wav,15.884,48000,1,2,not compressed,529,433,0.819,12.99,0.868,13.786,-23.738,-23.199,FB,0,"Laptop, built-in mic"
B03_3d92_Gm_R03_S03_tr.wav,15.495,48000,2,2,not compressed,516,419,0.812,12.57,0.842,13.045,-23.306,-25.801,WB,0,"Laptop, built-in mic"
B03_9d9e_Gf_R01_S02_tr.wav,14.84,48000,1,2,not compressed,494,388,0.785,11.64,0.855,12.689,-28.442,-28.305,SWB,0,"Smartphone, built-in mic"
B04_b1c6_Gf_R01_S02_tr.wav,13.369,48000,1,2,not compressed,445,376,0.845,11.28,0.883,11.809,-23.176,-23.418,FB,0,"Smartphone, built-in mic"
B03_2538_Gm_R07_S03_tr.wav,14.77,48000,2,2,not compressed,492,426,0.866,12.78,0.884,13.052,-21.557,-25.127,SWB,0,"Laptop, built-in mic"
B04_2f83_Gm_R10_S04_tr.wav,14.534,48000,1,2,not compressed,484,407,0.841,12.21,0.857,12.452,-24.376,-24.104,FB,0,"Laptop, built-in mic"
B03_e88f_Gf_R06_S01_tr.wav,15.732,48000,1,2,not compressed,524,445,0.849,13.35,0.84,13.208,-20.115,-22.332,FB,2,Smartphone with a headset or external mic
B03_9883_Gm_R06_S05_tr.wav,8.205,48000,2,2,not compressed,273,202,0.74,6.06,0.808,6.632,-26.417,-30.969,WB,0,"Smartphone, built-in mic"
B00_40ee_Gf_R01_S02_SARrestored_tr.wav,16.595,48000,1,4,not compressed,553,452,0.817,13.56,0.853,14.154,-21.214,-21.419,WB,0,"Smartphone, built-in mic"
B04_9f2e_Gm_R05_S01_tr.wav,14.145,48000,1,2,not compressed,471,398,0.845,11.94,0.87,12.311,-25.765,-25.478,SWB,0,"Smartphone, built-in mic"
B03_9394_Gm_R02_S01_tr.wav,15.92,48000,1,2,not compressed,530,397,0.749,11.91,0.776,12.356,-23.463,-22.787,FB,0,"Laptop, built-in mic"
B03_e3e1_Gf_R08_S02_tr.wav,12.75,48000,2,2,not compressed,424,263,0.62,7.89,0.62,7.911,-24.243,-27.493,WB,0,"Laptop, built-in mic"
B04_0ade_Gf_R02_S01_tr.wav,20.339,48000,1,2,not compressed,677,543,0.802,16.29,0.833,16.949,-21.469,-20.835,SWB,0,"Smartphone, built-in mic"
B04_e530_Gf_R04_S04_tr.wav,14.062,48000,1,2,not compressed,468,416,0.889,12.48,0.884,12.434,-15.144,-14.692,FB,0,"Smartphone, built-in mic"
B03_294d_Gm_R04_S01_tr.wav,12.661,48000,1,2,not compressed,422,363,0.86,10.89,0.789,9.984,-21.297,-24.636,FB,0,"Laptop, built-in mic"
B00_7453_Gf_R04_S05_tr.wav,8.577,48000,2,2,not compressed,285,233,0.818,6.99,0.81,6.949,-11.524,-13.939,WB,0,"Smartphone, built-in mic"
B04_436e_Gf_R08_S02_tr.wav,13.184,48000,1,2,not compressed,439,344,0.784,10.32,0.825,10.875,-19.791,-20.778,WB,0,"Smartphone, built-in mic"
B03_4c4f_Gm_R04_S03_tr.wav,10.893,48000,1,2,not compressed,363,303,0.835,9.09,0.852,9.283,-21.549,-22.097,WB,0,Laptop with a headset or external mic
B03_d768_Gm_R06_S03_tr.wav,14.297,48000,1,2,not compressed,476,402,0.845,12.06,0.885,12.648,-23.571,-25.975,FB,0,Smartphone with a headset or external mic
B03_3f9d_Gm_R04_S04_tr.wav,20.326,48000,1,2,not compressed,677,566,0.836,16.98,0.811,16.49,-21.68,-24.497,FB,0,Laptop with a headset or external mic
B00_1ae3_Gm_R05_S01_tr.wav,15.9,48000,2,2,not compressed,529,474,0.896,14.22,0.928,14.749,-23.657,-27.296,SWB,0,"Smartphone, built-in mic"
B03_dee2_Gm_R01_S02_tr.wav,14.652,48000,2,2,not compressed,488,411,0.842,12.33,0.864,12.66,-22.523,-25.172,WB,0,"Laptop, built-in mic"
B03_53bc_Gm_R01_S05_tr.wav,10.518,48000,1,2,not compressed,350,248,0.709,7.44,0.736,7.742,-18.438,-17.808,WB,0,"Smartphone, built-in mic"
B03_e90e_Gm_R02_S04_tr.wav,14.196,48000,2,2,not compressed,473,399,0.844,11.97,0.859,12.189,-23.4,-26.154,WB,0,"Laptop, built-in mic"
B03_f57d_Gf_R01_S05_tr.wav,9.117,48000,1,2,not compressed,303,235,0.776,7.05,0.765,6.977,-17.998,-17.947,FB,0,"Laptop, built-in mic"
B04_3b3a_Gf_R01_S03_tr.wav,18.263,48000,1,2,not compressed,608,512,0.842,15.36,0.86,15.698,-20.075,-20.807,FB,0,"Laptop, built-in mic"
B03_bce4_Gm_R06_S05_tr.wav,11.04,48000,1,2,not compressed,367,309,0.842,9.27,0.856,9.449,-17.214,-18.346,FB,0,Laptop with a headset or external mic
B03_e532_Gm_R11_S05_tr.wav,11.665,48000,1,2,not compressed,388,296,0.763,8.88,0.781,9.113,-26.356,-25.176,FB,0,"Laptop, built-in mic"
B03_6099_Gm_R07_S04_tr.wav,14.804,48000,2,2,not compressed,493,443,0.899,13.29,0.914,13.533,-18.728,-22.205,FB,1,"Laptop, built-in mic"
B03_abb1_Gf_R07_S04_tr.wav,14.196,48000,1,2,not compressed,473,413,0.873,12.39,0.929,13.185,-24.641,-24.528,FB,0,"Laptop, built-in mic"
B03_34a4_Gm_R09_S03_tr.wav,16.057,48000,1,2,not compressed,535,416,0.778,12.48,0.813,13.055,-19.709,-19.917,FB,0,"Laptop, built-in mic"
B04_f0aa_Gm_R10_S04_tr.wav,12.408,48000,1,2,not compressed,413,367,0.889,11.01,0.897,11.132,-22.683,-22.077,SWB,0,"Smartphone, built-in mic"
B03_d2f3_Gm_R03_S01_tr.wav,19.377,48000,1,2,not compressed,645,560,0.868,16.8,0.801,15.512,-20.777,-20.224,WB,0,"Smartphone, built-in mic"
B00_ba54_Gf_R03_S02_tr.wav,19.698,48000,2,2,not compressed,656,532,0.811,15.96,0.812,16.002,-20.419,-22.804,SWB,0,"Smartphone, built-in mic"
B04_e41a_Gf_R10_S04_tr.wav,20.524,48000,1,2,not compressed,684,521,0.762,15.63,0.827,16.964,-22.781,-22.255,SWB,0,"Smartphone, built-in mic"
B04_feb3_Gf_R10_S04_tr.wav,14.433,48000,1,2,not compressed,481,393,0.817,11.79,0.861,12.431,-19.47,-18.833,WB,0,"Smartphone, built-in mic"
B00_4ea0_Gf_R01_S03_tr.wav,16.559,48000,2,2,not compressed,551,460,0.835,13.8,0.859,14.217,-22.805,-25.36,SWB,0,"Smartphone, built-in mic"
B03_f7b8_Gm_R06_S02_tr.wav,12.542,48000,1,2,not compressed,418,347,0.83,10.41,0.854,10.711,-21.268,-21.615,FB,0,"Laptop, built-in mic"
B00_f345_Gm_R07_S03_tr.wav,13.504,48000,2,2,not compressed,450,397,0.882,11.91,0.842,11.366,-15.128,-18.406,FB,0,"Smartphone, built-in mic"
B03_25d0_Gm_R01_S03_tr.wav,13.521,48000,2,2,not compressed,450,387,0.86,11.61,0.862,11.661,-23.377,-26.064,FB,0,Laptop with a headset or external mic
B03_37dd_Gm_R05_S01_tr.wav,12.728,48000,1,2,not compressed,424,358,0.844,10.74,0.895,11.387,-23.086,-26.384,FB,0,"Laptop, built-in mic"
B03_243f_Gm_R05_S01_tr.wav,20.398,48000,1,2,not compressed,679,524,0.772,15.72,0.785,16.014,-23.573,-23.264,SWB,0,Laptop with a headset or external mic
B03_ce43_Gf_R06_S05_tr.wav,9.476,48000,1,2,not compressed,315,226,0.717,6.78,0.796,7.547,-24.479,-24.486,FB,0,"Laptop, built-in mic"
B03_cb75_Gm_R08_S02_tr.wav,15.192,48000,2,2,not compressed,506,404,0.798,12.12,0.856,13.004,-18.747,-21.508,SWB,0,"Laptop, built-in mic"
B03_2eb7_Gm_R07_S01_tr.wav,15.262,48000,1,2,not compressed,508,416,0.819,12.48,0.825,12.596,-20.873,-20.246,SWB,0,"Smartphone, built-in mic"
B04_89f0_Gf_R11_S05_tr.wav,9.032,48000,1,2,not compressed,301,243,0.807,7.29,0.807,7.287,-17.922,-18.141,SWB,0,"Smartphone, built-in mic"
B04_5617_Gm_R09_S03_tr.wav,19.925,48000,1,2,not compressed,664,571,0.86,17.13,0.85,16.936,-17.816,-17.391,WB,0,"Smartphone, built-in mic"
B03_43a6_Gf_R02_S05_tr.wav,8.847,48000,1,2,not compressed,294,225,0.765,6.75,0.768,6.799,-18.369,-18.788,FB,0,Laptop with a headset or external mic
