File_Name,ParticipantID,Device,ConditionNr,ASL,SNR,Speech Percentage,Duration,Bandwidth
P04_M_C1_Laptop_S02.wav,P04,Laptop (Lenovo ThinkPad X1 Carbon),1,-19.01903338698125,42.46214466256088,0.7160393678299826,17.066666666666666,WB
P04_M_C1_Laptop_S03.wav,P04,Laptop (Lenovo ThinkPad X1 Carbon),1,-18.607900579570217,40.66826051354652,0.7501824134218337,18.41065759637188,WB
P04_M_C1_Laptop_S04.wav,P04,Laptop (Lenovo ThinkPad X1 Carbon),1,-18.239719364469195,43.93122217537706,0.6858504859990767,17.621337868480726,WB
P04_M_C1_Laptop_S05.wav,P04,Laptop (Lenovo ThinkPad X1 Carbon),1,-17.622213752446473,48.70489352257091,0.5538774946198385,12.202675736961451,WB
P04_M_C2_Headset_S01.wav,P04,Headset (Sennheiser PXC 550),2,-42.35960050595949,65.20700788133537,0.7483707599024251,16.486167800453515,FB
P04_M_C2_Headset_S02.wav,P04,Headset (Sennheiser PXC 550),2,-42.43300348520327,43.496106639176645,0.7566580660159405,16.834467120181404,FB
P04_M_C2_Headset_S03.wav,P04,Headset (Sennheiser PXC 550),2,-41.04419216039759,50.460413432894526,0.7018775084840014,18.18122448979592,FB
P04_M_C2_Headset_S04.wav,P04,Headset (Sennheiser PXC 550),2,-41.65343313893904,49.810987250113065,0.7567550942231991,16.857687074829933,FB
P04_M_C2_Headset_S05.wav,P04,Headset (Sennheiser PXC 550),2,-39.71448951897051,46.92026054801985,0.6188855027381026,11.377777777777778,FB
P04_M_C3_Smartphone_S01.wav,P04,Smartphone (iPhone 11 Pro),3,-25.969824499270608,99.0,0.9862788648089162,14.976009070294785,FB
P04_M_C3_Smartphone_S02.wav,P04,Smartphone (iPhone 11 Pro),3,-26.697762055421663,45.82011025533114,0.8692601209911969,15.53065759637188,FB
P04_M_C3_Smartphone_S03.wav,P04,Smartphone (iPhone 11 Pro),3,-25.09235632037246,44.90750844688026,0.8614819495337512,18.090657596371884,FB
P04_M_C3_Smartphone_S04.wav,P04,Smartphone (iPhone 11 Pro),3,-26.146076173200605,49.393284658247,0.9345956906812386,17.791995464852608,FB
P04_M_C3_Smartphone_S05.wav,P04,Smartphone (iPhone 11 Pro),3,-25.88836451173382,52.55720608326036,0.6906819986136957,10.218662131519274,FB
P04_M_C4_Headset_S01.wav,P04,Headset (Sennheiser PXC 550),4,-44.56309162076079,43.727429548022414,0.7119810666784298,15.905668934240364,FB
P04_M_C4_Headset_S02.wav,P04,Headset (Sennheiser PXC 550),4,-43.56791340108821,45.02568031576013,0.6667773030802465,15.766349206349206,FB
P04_M_C4_Headset_S03.wav,P04,Headset (Sennheiser PXC 550),4,-44.066693776281454,49.75030032267712,0.6900398159361142,17.856145124716555,FB
P04_M_C4_Headset_S04.wav,P04,Headset (Sennheiser PXC 550),4,-44.36388500907589,43.93746702354718,0.6681213443671262,17.08988662131519,FB
