,Participant_ID,Gender,Condition,Device,Sentence,File_Name,Remarks,ASL,Percentage of Speech,Duration,Loudness,Bandwidth,SNR
275,P06,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S01,P06_F_C2_Smartphone_S01.wav,,-22.41730121064525,0.9175980869804472,17.685328798185942,-22.307378512880582,SWB,43.354797025948585
276,P06,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S02,P06_F_C2_Smartphone_S02.wav,,-22.27886017405552,0.8605304476082541,14.143990929705216,-22.26531960578734,SWB,49.12252387949685
277,P06,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S03,P06_F_C2_Smartphone_S03.wav,,-21.111500209124937,0.8622071332793823,17.23732426303855,-21.12720380431069,SWB,42.00122092147665
278,P06,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S04,P06_F_C2_Smartphone_S04.wav,,-21.65705294026984,0.8274168639198832,18.56,-21.53383619123882,SWB,40.925077798767695
279,P06,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S05,P06_F_C2_Smartphone_S05.wav,,-20.899887300317147,0.8333570982714555,9.898662131519274,-20.141471347276283,SWB,44.71447788216365
280,P06,F,In the lab open windows,Laptop (Lenovo ThinkPad X1 Carbon),S01,P06_F_C3_Laptop_S01.wav,,-17.077556673038412,0.6436841271761875,19.583990929705216,-14.31479473702868,WB,40.33810508728564
281,P06,F,In the lab open windows,Laptop (Lenovo ThinkPad X1 Carbon),S02,P06_F_C3_Laptop_S02.wav,,-15.860444674109504,0.6282317120719839,18.666666666666668,-13.113133167797264,WB,41.038453905725405
282,P06,F,In the lab open windows,Laptop (Lenovo ThinkPad X1 Carbon),S03,P06_F_C3_Laptop_S03.wav,,-16.724590584209146,0.7113473138124828,17.685328798185942,-14.043898298448688,WB,40.96144134106823
283,P06,F,In the lab open windows,Laptop (Lenovo ThinkPad X1 Carbon),S04,P06_F_C3_Laptop_S04.wav,,-16.83715025874044,0.6438928605075042,20.501337868480725,-14.067828939263093,WB,41.43990176308265
284,P06,F,In the lab open windows,Laptop (Lenovo ThinkPad X1 Carbon),S05,P06_F_C3_Laptop_S05.wav,,-15.7255299367217,0.6124446984871075,11.306666666666668,-12.907597488866717,WB,42.30224934395424
285,P06,F,In the lab open door,Laptop (Lenovo ThinkPad X1 Carbon),S01,P06_F_C4_Laptop_S01.wav,,-17.659191877772308,0.675756274158514,18.83732426303855,-14.929044655005615,WB,43.389077072465454
286,P06,F,In the lab open door,Laptop (Lenovo ThinkPad X1 Carbon),S02,P06_F_C4_Laptop_S02.wav,,-18.309955321288317,0.705576437876231,16.661337868480725,-15.765599837900856,WB,42.96928817753849
287,P06,F,In the lab open door,Laptop (Lenovo ThinkPad X1 Carbon),S03,P06_F_C4_Laptop_S03.wav,,-17.185394143710198,0.6392442284192363,21.58934240362812,-14.49064545221514,WB,42.10054584059319
288,P06,F,In the lab open door,Laptop (Lenovo ThinkPad X1 Carbon),S04,P06_F_C4_Laptop_S04.wav,,-17.362012309747396,0.7442274574963652,16.831995464852607,-14.698121465547752,WB,42.16209765557298
289,P06,F,In the lab open door,Laptop (Lenovo ThinkPad X1 Carbon),S05,P06_F_C4_Laptop_S05.wav,,-16.125255920967444,0.6259540696094184,10.00532879818594,-13.516881553935216,WB,46.96469177923071
290,P06,F,In the lab office,AirPods,S01,P06_F_C5_AirPods_S01.wav,connected to laptop,-28.82468367985517,0.7989114639123422,17.57750566893424,-28.939457674074166,NB,41.04949941463602
291,P06,F,In the lab office,AirPods,S02,P06_F_C5_AirPods_S02.wav,connected to laptop,-27.313905165481906,0.7564722113464791,15.557369614512472,-27.737784252372432,NB,44.303354671854606
292,P06,F,In the lab office,AirPods,S03,P06_F_C5_AirPods_S03.wav,connected to laptop,-27.399814538234114,0.7642375248319627,16.16108843537415,-27.80965195334071,NB,42.6785583161021
293,P06,F,In the lab office,AirPods,S04,P06_F_C5_AirPods_S04.wav,connected to laptop,-27.30946838530588,0.8048395575496105,16.16108843537415,-27.46300187558728,NB,38.23711929300266
294,P06,F,In the lab office,AirPods,S05,P06_F_C5_AirPods_S05.wav,connected to laptop,-24.86255984640739,0.7778022959465367,9.450521541950112,-25.254849453977087,NB,52.71552013688548
295,P06,F,In front of MAR,AirPods,S01,P06_F_C6_AirPods_S01.wav,rain_noise & wind_noise,-24.679236204554087,0.7606473450278995,15.274671201814058,-25.21858183858166,SWB,39.24818093374768
296,P06,F,In front of MAR,AirPods,S02,P06_F_C6_AirPods_S02.wav,rain_noise & wind_noise,-25.079778626790706,0.7613658532621963,13.35467120181406,-25.613281885034034,SWB,41.086696383379376
297,P06,F,In front of MAR,AirPods,S03,P06_F_C6_AirPods_S03.wav,rain_noise & wind_noise,-24.557792094099117,0.8055459496649029,14.72,-25.10282119925127,SWB,38.7306376127978
298,P06,F,In front of MAR,AirPods,S04,P06_F_C6_AirPods_S04.wav,rain_noise & wind_noise,-24.562891037402288,0.7201813219327103,15.658662131519277,-25.014376763116683,SWB,38.96502692925522
299,P06,F,In front of MAR,AirPods,S05,P06_F_C6_AirPods_S05.wav,rain_noise & wind_noise,-23.56647852807737,0.6516106919608108,9.002675736961452,-23.71880187659078,SWB,43.08148180946712
300,P06,F,Campus,Smartphone (iPhone 11 Pro),S01,P06_F_C7_Smartphone_S01.wav,rain_noise & wind_noise,-16.736001355730043,0.8985050318269374,14.869342403628115,-16.640878698689278,FB,39.937491153497696
301,P06,F,Campus,Smartphone (iPhone 11 Pro),S02,P06_F_C7_Smartphone_S02.wav,rain_noise & wind_noise,-15.84312576225778,0.7697002112465374,15.551995464852608,-16.03579698004815,FB,42.52559100433218
302,P06,F,Campus,Smartphone (iPhone 11 Pro),S03,P06_F_C7_Smartphone_S03.wav,rain_noise & wind_noise,-15.88707685670385,0.7698770718174981,18.30399092970521,-16.10149648356246,FB,41.5476432526584
303,P06,F,Campus,Smartphone (iPhone 11 Pro),S04,P06_F_C7_Smartphone_S04.wav,rain_noise & wind_noise,-15.719911163843255,0.8488674755081482,15.253333333333334,-15.59964389952025,FB,40.71110728409552
304,P06,F,Campus,Smartphone (iPhone 11 Pro),S05,P06_F_C7_Smartphone_S05.wav,rain_noise & wind_noise,-16.171488704094468,0.956017988153668,8.469342403628119,-16.185125703045685,SWB,41.98340617806476
305,P06,F,U-Bhf,Smartphone (iPhone 11 Pro),S01,P06_F_C8_Smartphone_S01.wav,,-17.625704625805334,0.9306393872441904,17.28,-17.007546505393215,FB,35.04565495851875
306,P06,F,U-Bhf,Smartphone (iPhone 11 Pro),S02,P06_F_C8_Smartphone_S02.wav,,-16.240490486821216,0.8590242419786585,14.143990929705216,-16.052924766134772,FB,39.93112696067553
307,P06,F,U-Bhf,Smartphone (iPhone 11 Pro),S03,P06_F_C8_Smartphone_S03.wav,,-16.71673968601896,0.8488829810853163,16.87467120181406,-16.12818808297465,FB,38.53070920212377
308,P06,F,U-Bhf,Smartphone (iPhone 11 Pro),S04,P06_F_C8_Smartphone_S04.wav,,-15.447253577454124,0.8290608901779662,19.093333333333334,-15.30433987337416,FB,37.56762344498194
309,P06,F,U-Bhf,Smartphone (iPhone 11 Pro),S05,P06_F_C8_Smartphone_S05.wav,,-15.902522097075815,0.778318437203152,9.130657596371885,-15.55115454665993,FB,45.0270731799874
310,P06,F,Mensa,AirPods,S01,P06_F_C9_AirPods_S01.wav,,-29.665364427546717,0.7823814880229664,14.72,-30.03205064252501,SWB,39.11939747307211
311,P06,F,Mensa,AirPods,S02,P06_F_C9_AirPods_S02.wav,,-27.629052402473533,0.6947039809407837,15.701337868480726,-28.059160022115723,SWB,39.89848214779944
312,P06,F,Mensa,AirPods,S03,P06_F_C9_AirPods_S03.wav,,-28.014869832469373,0.748621693229765,16.383990929705217,-28.35335635318169,SWB,41.02000477517134
313,P06,F,Mensa,AirPods,S04,P06_F_C9_AirPods_S04.wav,,-26.566348777937105,0.6987669846866333,17.92,-26.979442360008743,SWB,41.43032302306583
314,P06,F,Mensa,AirPods,S05,P06_F_C9_AirPods_S05.wav,,-25.294792846943302,0.6409622929964284,10.111995464852608,-25.545623805176493,SWB,43.56467312319074
315,P07,F,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S01,P07_F_C1_Laptop_S01.wav,,-21.94098410824493,0.8474055479249276,17.770657596371883,-19.48231528866711,WB,38.91520663841361
316,P07,F,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S02,P07_F_C1_Laptop_S02.wav,,-20.49541714507945,0.8590013402761858,16.40532879818594,-18.143864145819173,WB,38.341088035013726
317,P07,F,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S03,P07_F_C1_Laptop_S03.wav,,-21.773536383514905,0.8835489874808934,18.11199546485261,-19.35733948098507,WB,38.47148443443126
318,P07,F,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S04,P07_F_C1_Laptop_S04.wav,,-21.194297562263813,0.8614568315961879,16.96,-18.756713813671634,WB,39.39595395716992
319,P07,F,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S05,P07_F_C1_Laptop_S05.wav,,-19.829630224947103,0.7969193347854885,9.856009070294784,-17.527657217446034,WB,44.943105675228345
320,P07,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S01,P07_F_C2_Smartphone_S01.wav,,-26.35571915671076,0.9773954804675894,15.701337868480726,-26.48396061212588,FB,99.0
321,P07,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S02,P07_F_C2_Smartphone_S02.wav,,-26.91371924370865,0.9884457709665004,14.378662131519274,-26.904505811255824,SWB,99.0
322,P07,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S03,P07_F_C2_Smartphone_S03.wav,,-26.46599369494748,0.9864749086771948,16.87467120181406,-26.68279391606873,SWB,99.0
323,P07,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S04,P07_F_C2_Smartphone_S04.wav,,-26.31308529650135,0.9744617203000364,15.36,-26.31393628745457,FB,99.0
324,P07,F,In the lab TV noise,Smartphone (iPhone 11 Pro),S05,P07_F_C2_Smartphone_S05.wav,,-24.799367609150437,0.9646325321062014,8.96,-25.05865302672881,SWB,99.0
325,P07,F,In the lab open windows,AirPods,S01,P07_F_C3_AirPods_S01.wav,connected to laptop,-33.123620452460244,0.8591130860415537,17.531065759637187,-33.60685321465259,NB,47.47136974700612
326,P07,F,In the lab open windows,AirPods,S02,P07_F_C3_AirPods_S02.wav,connected to laptop,-31.62401103850045,0.8804916678086407,16.300408163265306,-32.25414633309298,NB,99.0
327,P07,F,In the lab open windows,AirPods,S03,P07_F_C3_AirPods_S03.wav,connected to laptop,-29.74852967819619,0.8724099583566556,17.87936507936508,-30.447276415350267,NB,38.84273069577409
328,P07,F,In the lab open windows,AirPods,S04,P07_F_C3_AirPods_S04.wav,connected to laptop,-30.722043334355604,0.8807069206780618,16.99700680272109,-31.453661068297947,NB,38.70306197217329
329,P07,F,In the lab open windows,AirPods,S05,P07_F_C3_AirPods_S05.wav,connected to laptop,-29.99430484141047,0.8196931473747581,9.311201814058958,-30.759770898820204,NB,59.54866887197706
330,P07,F,In the lab open door,Smartphone (iPhone 11 Pro),S01,P07_F_C4_Smartphone_S01.wav,,-28.53640325690732,0.9663552645491787,15.168004535147393,-28.523266389962203,FB,99.0
331,P07,F,In the lab open door,Smartphone (iPhone 11 Pro),S02,P07_F_C4_Smartphone_S02.wav,,-27.883801797691905,0.956064873063118,14.35732426303855,-27.92306860725748,SWB,99.0
332,P07,F,In the lab open door,Smartphone (iPhone 11 Pro),S03,P07_F_C4_Smartphone_S03.wav,,-26.959686505897995,0.9537623626455184,15.616009070294783,-27.122765524788974,SWB,41.17508150008583
333,P07,F,In the lab open door,Smartphone (iPhone 11 Pro),S04,P07_F_C4_Smartphone_S04.wav,,-27.785412991139644,0.940573480262756,15.381337868480726,-27.67050079107582,FB,43.98662634103402
334,P07,F,In the lab open door,Smartphone (iPhone 11 Pro),S05,P07_F_C4_Smartphone_S05.wav,,-24.969986287843103,0.8922352196230797,8.917324263038548,-25.359083331816013,SWB,61.19925133590997
335,P07,F,In the lab office,Smartphone (iPhone 11 Pro),S01,P07_F_C5_Smartphone_S01.wav,,-25.99543223137741,0.992012831411152,15.68,-26.63620147138782,FB,99.0
336,P07,F,In the lab office,Smartphone (iPhone 11 Pro),S02,P07_F_C5_Smartphone_S02.wav,,-26.70641718983476,0.9866838033697732,14.54934240362812,-27.14201417384729,SWB,99.0
337,P07,F,In the lab office,Smartphone (iPhone 11 Pro),S03,P07_F_C5_Smartphone_S03.wav,,-26.108063957933236,0.990056605888752,16.597324263038548,-26.44288539405612,SWB,99.0
338,P07,F,In the lab office,Smartphone (iPhone 11 Pro),S04,P07_F_C5_Smartphone_S04.wav,,-20.10651623483712,0.984550591277706,15.957324263038547,-20.60316564253371,SWB,34.53102054956537
339,P07,F,In the lab office,Smartphone (iPhone 11 Pro),S05,P07_F_C5_Smartphone_S05.wav,,-23.8939993783551,0.987459894765126,8.64,-24.47294909979536,SWB,99.0
340,P07,F,In front of MAR,Smartphone (iPhone 11 Pro),S01,P07_F_C6_Smartphone_S01.wav,,-20.22511642126808,0.986509357093864,15.168004535147393,-20.600142211967608,SWB,39.37960143708361
341,P07,F,In front of MAR,Smartphone (iPhone 11 Pro),S02,P07_F_C6_Smartphone_S02.wav,,-17.941432798155713,0.9801997473508796,13.418662131519277,-18.316520382164818,SWB,37.4185266227822
342,P07,F,In front of MAR,Smartphone (iPhone 11 Pro),S03,P07_F_C6_Smartphone_S03.wav,,-18.34622882987056,0.9845088288571936,14.591995464852609,-18.69965323800353,SWB,31.255196575967435
343,P07,F,In front of MAR,Smartphone (iPhone 11 Pro),S04,P07_F_C6_Smartphone_S04.wav,,-22.751791900299786,0.9852302237872788,14.08,-23.231487853641315,SWB,99.0
344,P07,F,In front of MAR,Smartphone (iPhone 11 Pro),S05,P07_F_C6_Smartphone_S05.wav,,-21.842915374459967,0.9771103227791664,8.063990929705215,-22.12008875814912,SWB,99.0
345,P07,F,Campus,AirPods,S01,P07_F_C7_AirPods_S01.wav,,-27.79376971506363,0.9257148281892872,13.52532879818594,-28.24674555190348,SWB,34.45019302733328
346,P07,F,Campus,AirPods,S02,P07_F_C7_AirPods_S02.wav,,-27.06310143224181,0.9510584462488452,13.226666666666668,-27.52030296346532,SWB,32.558488594566384
347,P07,F,Campus,AirPods,S03,P07_F_C7_AirPods_S03.wav,,-25.88460906805159,0.940777108897745,15.44532879818594,-26.46934578702044,SWB,33.59598061399322
348,P07,F,Campus,AirPods,S04,P07_F_C7_AirPods_S04.wav,,-25.760940916709316,0.9496825624762588,14.54934240362812,-26.22259617994177,SWB,32.717073603004806
349,P07,F,Campus,AirPods,S05,P07_F_C7_AirPods_S05.wav,,-25.16464594796426,0.931383312274981,8.191995464852608,-25.56532764310615,SWB,37.34787947582815
350,P07,F,U-Bhf,Headset (Sennheiser PXC 550),S01,P07_F_C8_Headset_S01.wav,,-35.70789606176711,0.919801575127264,14.336009070294784,-35.40037058888034,FB,99.0
351,P07,F,U-Bhf,Headset (Sennheiser PXC 550),S02,P07_F_C8_Headset_S02.wav,,-34.45843182963693,0.9255825426234996,13.823990929705216,-34.030999054378896,FB,45.81600858717245
352,P07,F,U-Bhf,Headset (Sennheiser PXC 550),S03,P07_F_C8_Headset_S03.wav,,-32.2968765903136,0.9292729164941098,15.168004535147393,-31.976396452414424,FB,41.23973542897726
353,P07,F,U-Bhf,Headset (Sennheiser PXC 550),S04,P07_F_C8_Headset_S04.wav,,-28.43257763313784,0.9679837928049514,13.823990929705216,-27.66821043526048,FB,34.135502024579964
354,P07,F,U-Bhf,Headset (Sennheiser PXC 550),S05,P07_F_C8_Headset_S05.wav,,-28.568024506709257,0.9407183425589066,7.616009070294784,-28.10262120650513,WB,99.0
355,P07,F,Mensa,Headset (Sennheiser PXC 550),S01,P07_F_C9_Headset_S01.wav,,-37.25906452217088,0.9447693989086012,13.183990929705216,-37.16846918273368,FB,99.0
356,P07,F,Mensa,Headset (Sennheiser PXC 550),S02,P07_F_C9_Headset_S02.wav,,-36.961624826719664,0.922962341059242,14.591995464852609,-36.72527289008712,FB,99.0
357,P07,F,Mensa,Headset (Sennheiser PXC 550),S03,P07_F_C9_Headset_S03.wav,,-36.54886864836805,0.9209093540757606,15.68,-36.68353695800238,FB,99.0
358,P07,F,Mensa,Headset (Sennheiser PXC 550),S04,P07_F_C9_Headset_S04.wav,,-37.25359482826362,0.9211668312782472,14.4,-37.37750916161422,FB,99.0
359,P07,F,Mensa,Headset (Sennheiser PXC 550),S05,P07_F_C9_Headset_S05.wav,,-34.23760655929868,0.8821656406397731,8.576009070294784,-34.3327289473887,WB,99.0
360,P08,F,In the lab doors/windows closed,AirPods,S01,P08_F_C1_AirPods_S01.wav,connected to laptop,-29.420598949197164,0.8287227925817204,19.17968253968254,-30.248382779632998,NB,37.32301472006237
361,P08,F,In the lab doors/windows closed,AirPods,S02,P08_F_C1_AirPods_S02.wav,connected to laptop,-28.023483282717876,0.8145811165942319,18.04190476190476,-28.830368985842664,NB,38.60272148504288
362,P08,F,In the lab doors/windows closed,AirPods,S03,P08_F_C1_AirPods_S03.wav,connected to laptop,-27.49577382329861,0.8647047163249383,18.599183673469387,-28.301635201480803,NB,36.76690165860094
363,P08,F,In the lab doors/windows closed,AirPods,S04,P08_F_C1_AirPods_S04.wav,connected to laptop,-26.895359197093107,0.850016536285618,17.136326530612244,-27.736763759811744,NB,38.39146252794669
364,P08,F,In the lab doors/windows closed,AirPods,S05,P08_F_C1_AirPods_S05.wav,connected to laptop,-25.765696802187215,0.7805224099841429,9.380861678004536,-26.54732206411699,NB,42.08448512662563
365,P08,F,In the lab TV noise,Laptop (Lenovo ThinkPad X1 Carbon),S01,P08_F_C2_Laptop_S01.wav,,-18.25393419415428,0.8399683370614219,16.576009070294784,-15.811677212069345,WB,35.18889963945147
366,P08,F,In the lab TV noise,Laptop (Lenovo ThinkPad X1 Carbon),S02,P08_F_C2_Laptop_S02.wav,,-17.63426892323285,0.8460483387801485,16.256009070294784,-15.269742797918854,WB,36.13721698823557
367,P08,F,In the lab TV noise,Laptop (Lenovo ThinkPad X1 Carbon),S03,P08_F_C2_Laptop_S03.wav,,-17.619585151969574,0.8782481421910538,17.216009070294785,-15.190445903887506,WB,33.37833210498385
368,P08,F,In the lab TV noise,Laptop (Lenovo ThinkPad X1 Carbon),S04,P08_F_C2_Laptop_S04.wav,,-17.337673387905518,0.8323706286072438,17.23732426303855,-14.825972711316007,WB,35.313174033314866
369,P08,F,In the lab TV noise,Laptop (Lenovo ThinkPad X1 Carbon),S05,P08_F_C2_Laptop_S05.wav,,-17.69006485140784,0.6921096867102295,10.111995464852608,-15.337211403254914,WB,40.7916666029078
370,P08,F,In the lab open windows,Smartphone (iPhone 11 Pro),S01,P08_F_C3_Smartphone_S01.wav,,-24.97963516072542,0.96515928436354,15.658662131519277,-25.412961586412607,SWB,99.0
371,P08,F,In the lab open windows,Smartphone (iPhone 11 Pro),S02,P08_F_C3_Smartphone_S02.wav,,-23.23887877128348,0.9623356692720422,15.274671201814058,-23.78981928976615,SWB,42.20693423089602
372,P08,F,In the lab open windows,Smartphone (iPhone 11 Pro),S03,P08_F_C3_Smartphone_S03.wav,,-24.271250265177017,0.9746576157929472,17.493333333333332,-24.82561534422586,SWB,39.00269377710761
373,P08,F,In the lab open windows,Smartphone (iPhone 11 Pro),S04,P08_F_C3_Smartphone_S04.wav,,-24.878693368876423,0.9705936544107676,16.618662131519276,-25.29052673831904,SWB,40.39067555939948
374,P08,F,In the lab open windows,Smartphone (iPhone 11 Pro),S05,P08_F_C3_Smartphone_S05.wav,,-22.56949582230685,0.9595558572523968,9.151995464852607,-23.173675821684736,SWB,99.0
375,P08,F,In the lab open door,Laptop (Lenovo ThinkPad X1 Carbon),S01,P08_F_C4_Laptop_S01.wav,,-20.375740131432607,0.8694128069158523,16.64,-17.877534739356367,WB,37.93888569237378
376,P08,F,In the lab open door,Laptop (Lenovo ThinkPad X1 Carbon),S02,P08_F_C4_Laptop_S02.wav,,-18.53482689627249,0.8466576316640393,16.896009070294784,-16.02665228153581,WB,38.2237642672152
377,P08,F,In the lab open door,Laptop (Lenovo ThinkPad X1 Carbon),S03,P08_F_C4_Laptop_S03.wav,,-18.598112254225136,0.8977815635558242,18.64532879818594,-16.091453300676665,WB,35.384518429056165
378,P08,F,In the lab open door,Laptop (Lenovo ThinkPad X1 Carbon),S04,P08_F_C4_Laptop_S04.wav,,-17.779267711965115,0.8533547140446056,16.618662131519276,-15.332592612009554,WB,38.57410812157876
379,P08,F,In the lab open door,Laptop (Lenovo ThinkPad X1 Carbon),S05,P08_F_C4_Laptop_S05.wav,,-16.587772774645046,0.7010331847713972,10.837324263038548,-14.19277788939113,WB,44.475235824953366
380,P08,F,In the lab office,AirPods,S01,P08_F_C5_AirPods_S01.wav,connected to laptop,-29.965292551265136,0.9557018142744804,17.46140589569161,-30.715098208982987,NB,31.668167703182228
381,P08,F,In the lab office,AirPods,S02,P08_F_C5_AirPods_S02.wav,connected to laptop,-29.26656560240054,0.9039778461192562,16.579047619047618,-29.91449976660438,NB,36.4737054183742
382,P08,F,In the lab office,AirPods,S03,P08_F_C5_AirPods_S03.wav,connected to laptop,-28.81580028155369,0.9188163887280972,18.94748299319728,-29.229428070122086,NB,37.68480746963566
383,P08,F,In the lab office,AirPods,S04,P08_F_C5_AirPods_S04.wav,connected to laptop,-28.9368981950142,0.8964493732782485,18.55274376417233,-29.715280653666905,NB,35.143720631336386
384,P08,F,In the lab office,AirPods,S05,P08_F_C5_AirPods_S05.wav,connected to laptop,-29.49435760846045,0.8316361729754996,9.496961451247165,-30.087969345882843,NB,44.27374601564763
385,P08,F,In front of MAR,Headset (Sennheiser PXC 550),S01,P08_F_C6_Headset_S01.wav,,-48.76046910902348,0.7405518907977486,15.616009070294783,-48.04282830318628,FB,99.0
386,P08,F,In front of MAR,Headset (Sennheiser PXC 550),S02,P08_F_C6_Headset_S02.wav,,-47.34013585116691,0.8016718519145289,14.848004535147393,-46.13689213991777,FB,99.0
387,P08,F,In front of MAR,Headset (Sennheiser PXC 550),S03,P08_F_C6_Headset_S03.wav,,-45.77251926904269,0.7788226905601419,15.551995464852608,-45.183715405722765,FB,99.0
388,P08,F,In front of MAR,Headset (Sennheiser PXC 550),S04,P08_F_C6_Headset_S04.wav,,-41.70452769918976,0.7101248830616057,15.488004535147391,-40.8671153312696,FB,47.83093593891284
389,P08,F,In front of MAR,Headset (Sennheiser PXC 550),S05,P08_F_C6_Headset_S05.wav,,-40.49678821892798,0.6595481942234154,8.191995464852608,-39.87511195431628,FB,99.0
390,P08,F,Campus,Headset (Sennheiser PXC 550),S01,P08_F_C7_Headset_S01.wav,,-30.385384817178448,0.9110863379801214,15.488004535147391,-30.49139459003887,WB,37.84103733863588
391,P08,F,Campus,Headset (Sennheiser PXC 550),S02,P08_F_C7_Headset_S02.wav,,-29.215833943903498,0.9346904149748578,13.76,-29.261404702656016,WB,36.74731178878128
392,P08,F,Campus,Headset (Sennheiser PXC 550),S03,P08_F_C7_Headset_S03.wav,,-29.05709612328576,0.9418350984162828,15.936009070294784,-29.21749978272108,WB,35.706397998848324
393,P08,F,Campus,Headset (Sennheiser PXC 550),S04,P08_F_C7_Headset_S04.wav,,-28.81274148733894,0.925662640420828,15.488004535147391,-28.924881495268227,WB,34.75655867326361
394,P08,F,Campus,Headset (Sennheiser PXC 550),S05,P08_F_C7_Headset_S05.wav,,-28.13386790408348,0.9122865231091776,8.64,-28.25966153887636,WB,40.99360935628235
395,P08,F,U-Bhf,Headset (Sennheiser PXC 550),S01,P08_F_C8_Headset_S01.wav,,-33.70940336102189,0.9408645406984888,15.551995464852608,-33.999553731382406,WB,40.2584224384541
396,P08,F,U-Bhf,Headset (Sennheiser PXC 550),S02,P08_F_C8_Headset_S02.wav,,-30.15634123378681,0.9532819798893024,13.568004535147391,-30.250825655002885,WB,99.0
397,P08,F,U-Bhf,Headset (Sennheiser PXC 550),S03,P08_F_C8_Headset_S03.wav,,-31.32546805879769,0.9460981790934898,15.551995464852608,-31.520601957596625,WB,41.97795157486097
398,P08,F,U-Bhf,Headset (Sennheiser PXC 550),S04,P08_F_C8_Headset_S04.wav,,-28.50067217138988,0.9097520676068124,16.64,-28.41664148366993,WB,34.10306453152156
399,P08,F,U-Bhf,Headset (Sennheiser PXC 550),S05,P08_F_C8_Headset_S05.wav,,-30.835906068803688,0.882130724988979,8.511995464852607,-31.135441344929003,WB,47.38882082521697
400,P08,F,Mensa,Smartphone (iPhone 11 Pro),S01,P08_F_C9_Smartphone_S01.wav,,-21.94769519728463,0.942917903121459,19.2,-22.057404958843605,SWB,40.31663277807866
401,P08,F,Mensa,Smartphone (iPhone 11 Pro),S02,P08_F_C9_Smartphone_S02.wav,,-20.410027812782378,0.958855530767572,17.941337868480726,-20.24362281129312,FB,38.600740617984016
402,P08,F,Mensa,Smartphone (iPhone 11 Pro),S03,P08_F_C9_Smartphone_S03.wav,,-20.42728509585391,0.9416905728020656,18.41065759637188,-19.943696927518477,FB,40.18894122260057
403,P08,F,Mensa,Smartphone (iPhone 11 Pro),S04,P08_F_C9_Smartphone_S04.wav,,-20.216820091600624,0.9109046918350208,19.648004535147397,-19.635962887929725,FB,39.57967771806015
404,P08,F,Mensa,Smartphone (iPhone 11 Pro),S05,P08_F_C9_Smartphone_S05.wav,,-18.847454661364424,0.9204111871464096,11.43467120181406,-18.411201650076197,FB,44.12530297430071
405,P09,F,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S01,P09_F_C1_Laptop_S01.wav,,-17.30418150940872,0.7787451093455366,20.906666666666663,-14.800907732314334,WB,40.28046698238506
406,P09,F,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S02,P09_F_C1_Laptop_S02.wav,,-16.89208032777295,0.7673816503462374,18.62399092970521,-14.241875033704876,WB,39.63186616704695
407,P09,F,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S03,P09_F_C1_Laptop_S03.wav,,-17.119677385900623,0.8581129921755954,17.51467120181406,-14.459192428382773,WB,38.0194994938858
408,P09,F,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S04,P09_F_C1_Laptop_S04.wav,,-17.45530039734859,0.8331675683821441,17.40800453514739,-14.81167760746006,WB,38.550538048389335
409,P09,F,In the lab doors/windows closed,Laptop (Lenovo ThinkPad X1 Carbon),S05,P09_F_C1_Laptop_S05.wav,,-15.048788519342784,0.7197954415708184,9.663990929705216,-12.50438496666545,WB,46.369463355926925
410,P09,F,In the lab TV noise,Headset (Sennheiser PXC 550),S01,P09_F_C2_Headset_S01.wav,connected to laptop,-45.72833802959045,0.8147608481483418,15.975328798185942,-44.50642991341719,FB,99.0
411,P09,F,In the lab TV noise,Headset (Sennheiser PXC 550),S02,P09_F_C2_Headset_S02.wav,connected to laptop,-48.4129617634371,0.8566679380676704,15.232290249433106,-47.26894992778277,FB,47.36542989110477
412,P09,F,In the lab TV noise,Headset (Sennheiser PXC 550),S03,P09_F_C2_Headset_S03.wav,connected to laptop,-46.5312172549049,0.8194961253864805,17.554285714285715,-45.492074247665336,FB,99.0
413,P09,F,In the lab TV noise,Headset (Sennheiser PXC 550),S04,P09_F_C2_Headset_S04.wav,connected to laptop,-46.39898431747351,0.8115927987119824,18.15800453514739,-44.862910904590365,FB,99.0
414,P09,F,In the lab TV noise,Headset (Sennheiser PXC 550),S05,P09_F_C2_Headset_S05.wav,connected to laptop,-43.21554874336292,0.7465898241657184,9.102222222222222,-41.85681635851701,FB,99.0
